tid,fritt_mb,swap_mb,pid,cpu,rss_mb,namn
8.4,344,14042,91263,0.0,30,/Applications/Microsoft
8.4,344,14042,91265,0.0,0,/Applications/Microsoft
8.4,344,14042,91266,0.1,31,/Applications/Microsoft
8.4,344,14042,91268,0.0,11,/Applications/Microsoft
8.4,344,14042,91270,0.0,9,/Applications/Microsoft
8.4,344,14042,91271,0.0,56,/Applications/Microsoft
8.4,344,14042,91272,0.0,11,/Applications/Microsoft
8.4,344,14042,91279,0.1,369,/Applications/Microsoft
8.4,344,14042,91280,47.5,178,/Applications/Microsoft
8.4,344,14042,91295,0.0,6,/Applications/Microsoft
8.4,344,14042,91296,0.0,6,/Applications/Microsoft
8.4,344,14042,91305,0.0,9,/Applications/Microsoft
8.4,344,14042,91318,0.0,12,/Applications/Microsoft
8.4,344,14042,96687,0.3,3534,/Applications/Ollama.app/Contents/Resources/llama-server
8.4,344,14042,98129,0.2,577,/Applications/Ollama.app/Contents/Resources/llama-server
8.9,297,14042,1187,0.3,277,/Applications/Ollama.app/Contents/Resources/llama-server
8.9,297,14042,1760,0.0,0,/Applications/Microsoft
8.9,297,14042,2289,0.0,24,/Applications/Ollama.app/Contents/Resources/ollama
8.9,297,14042,3311,0.0,11,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
8.9,297,14042,3491,47.1,429,/opt/homebrew/Cellar/python@3.12/3.12.14/Frameworks/Python.framework/Versions/3.12/Resources/Python.app/Contents/MacOS/Python
8.9,297,14042,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
8.9,297,14042,91257,0.6,27,/Applications/Microsoft
8.9,297,14042,91258,0.0,0,/Applications/Microsoft
8.9,297,14042,91259,0.0,2,/Applications/Microsoft
8.9,297,14042,91263,0.0,29,/Applications/Microsoft
8.9,297,14042,91265,0.0,0,/Applications/Microsoft
8.9,297,14042,91266,0.0,30,/Applications/Microsoft
8.9,297,14042,91268,0.0,11,/Applications/Microsoft
8.9,297,14042,91270,0.0,9,/Applications/Microsoft
8.9,297,14042,91271,0.0,56,/Applications/Microsoft
8.9,297,14042,91272,0.0,11,/Applications/Microsoft
8.9,297,14042,91279,0.0,324,/Applications/Microsoft
8.9,297,14042,91280,49.8,174,/Applications/Microsoft
8.9,297,14042,91295,0.0,6,/Applications/Microsoft
8.9,297,14042,91296,0.0,6,/Applications/Microsoft
8.9,297,14042,91305,0.0,9,/Applications/Microsoft
8.9,297,14042,91318,0.0,12,/Applications/Microsoft
8.9,297,14042,96687,0.3,3534,/Applications/Ollama.app/Contents/Resources/llama-server
8.9,297,14042,98129,0.3,577,/Applications/Ollama.app/Contents/Resources/llama-server
9.5,270,14042,1187,0.3,277,/Applications/Ollama.app/Contents/Resources/llama-server
9.5,270,14042,1760,0.0,0,/Applications/Microsoft
9.5,270,14042,2289,0.0,24,/Applications/Ollama.app/Contents/Resources/ollama
9.5,270,14042,3311,0.0,11,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
9.5,270,14042,3491,26.4,447,/opt/homebrew/Cellar/python@3.12/3.12.14/Frameworks/Python.framework/Versions/3.12/Resources/Python.app/Contents/MacOS/Python
9.5,270,14042,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
9.5,270,14042,91257,0.6,27,/Applications/Microsoft
9.5,270,14042,91258,0.0,0,/Applications/Microsoft
9.5,270,14042,91259,0.0,2,/Applications/Microsoft
9.5,270,14042,91263,0.0,30,/Applications/Microsoft
9.5,270,14042,91265,0.0,0,/Applications/Microsoft
9.5,270,14042,91266,0.1,28,/Applications/Microsoft
9.5,270,14042,91268,0.0,11,/Applications/Microsoft
9.5,270,14042,91270,0.0,9,/Applications/Microsoft
9.5,270,14042,91271,0.0,56,/Applications/Microsoft
9.5,270,14042,91272,0.0,11,/Applications/Microsoft
9.5,270,14042,91279,0.1,301,/Applications/Microsoft
9.5,270,14042,91280,50.0,174,/Applications/Microsoft
9.5,270,14042,91295,0.0,6,/Applications/Microsoft
9.5,270,14042,91296,0.0,6,/Applications/Microsoft
9.5,270,14042,91305,0.0,9,/Applications/Microsoft
9.5,270,14042,91318,0.0,12,/Applications/Microsoft
9.5,270,14042,96687,0.3,3534,/Applications/Ollama.app/Contents/Resources/llama-server
9.5,270,14042,98129,0.3,577,/Applications/Ollama.app/Contents/Resources/llama-server
10.0,292,14034,1187,0.3,277,/Applications/Ollama.app/Contents/Resources/llama-server
10.0,292,14034,1760,0.0,0,/Applications/Microsoft
10.0,292,14034,2289,0.0,22,/Applications/Ollama.app/Contents/Resources/ollama
10.0,292,14034,3311,0.0,11,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
10.0,292,14034,3491,47.1,466,/opt/homebrew/Cellar/python@3.12/3.12.14/Frameworks/Python.framework/Versions/3.12/Resources/Python.app/Contents/MacOS/Python
10.0,292,14034,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
10.0,292,14034,91257,0.7,28,/Applications/Microsoft
10.0,292,14034,91258,0.0,0,/Applications/Microsoft
10.0,292,14034,91259,0.0,2,/Applications/Microsoft
10.0,292,14034,91263,5.6,53,/Applications/Microsoft
10.0,292,14034,91265,0.0,0,/Applications/Microsoft
10.0,292,14034,91266,0.1,27,/Applications/Microsoft
10.0,292,14034,91268,0.2,12,/Applications/Microsoft
10.0,292,14034,91270,0.0,9,/Applications/Microsoft
10.0,292,14034,91271,4.4,74,/Applications/Microsoft
10.0,292,14034,91272,0.0,11,/Applications/Microsoft
10.0,292,14034,91279,0.9,294,/Applications/Microsoft
10.0,292,14034,91280,42.3,175,/Applications/Microsoft
10.0,292,14034,91295,0.0,6,/Applications/Microsoft
10.0,292,14034,91296,0.0,6,/Applications/Microsoft
10.0,292,14034,91305,0.0,9,/Applications/Microsoft
10.0,292,14034,91318,0.0,12,/Applications/Microsoft
10.0,292,14034,96687,0.3,3534,/Applications/Ollama.app/Contents/Resources/llama-server
10.0,292,14034,98129,0.3,577,/Applications/Ollama.app/Contents/Resources/llama-server
10.5,288,14034,1187,0.3,277,/Applications/Ollama.app/Contents/Resources/llama-server
10.5,288,14034,1760,0.0,0,/Applications/Microsoft
10.5,288,14034,2289,0.0,22,/Applications/Ollama.app/Contents/Resources/ollama
10.5,288,14034,3311,0.0,11,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
10.5,288,14034,3491,52.9,439,/opt/homebrew/Cellar/python@3.12/3.12.14/Frameworks/Python.framework/Versions/3.12/Resources/Python.app/Contents/MacOS/Python
10.5,288,14034,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
10.5,288,14034,91257,0.3,28,/Applications/Microsoft
10.5,288,14034,91258,0.0,0,/Applications/Microsoft
10.5,288,14034,91259,0.0,2,/Applications/Microsoft
10.5,288,14034,91263,0.7,53,/Applications/Microsoft
10.5,288,14034,91265,0.0,0,/Applications/Microsoft
10.5,288,14034,91266,0.0,27,/Applications/Microsoft
10.5,288,14034,91268,0.2,16,/Applications/Microsoft
10.5,288,14034,91270,0.0,9,/Applications/Microsoft
10.5,288,14034,91271,0.5,74,/Applications/Microsoft
10.5,288,14034,91272,0.0,11,/Applications/Microsoft
10.5,288,14034,91279,0.2,293,/Applications/Microsoft
10.5,288,14034,91280,38.7,175,/Applications/Microsoft
10.5,288,14034,91295,0.0,6,/Applications/Microsoft
10.5,288,14034,91296,0.0,7,/Applications/Microsoft
10.5,288,14034,91305,0.0,9,/Applications/Microsoft
10.5,288,14034,91318,0.0,12,/Applications/Microsoft
10.5,288,14034,96687,0.3,3534,/Applications/Ollama.app/Contents/Resources/llama-server
10.5,288,14034,98129,0.3,577,/Applications/Ollama.app/Contents/Resources/llama-server
11.1,247,14034,1187,0.3,276,/Applications/Ollama.app/Contents/Resources/llama-server
11.1,247,14034,1760,0.0,0,/Applications/Microsoft
11.1,247,14034,2289,0.0,22,/Applications/Ollama.app/Contents/Resources/ollama
11.1,247,14034,3311,0.0,11,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
11.1,247,14034,3491,63.6,454,/opt/homebrew/Cellar/python@3.12/3.12.14/Frameworks/Python.framework/Versions/3.12/Resources/Python.app/Contents/MacOS/Python
11.1,247,14034,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
11.1,247,14034,91257,0.3,28,/Applications/Microsoft
11.1,247,14034,91258,0.0,0,/Applications/Microsoft
11.1,247,14034,91259,0.0,2,/Applications/Microsoft
11.1,247,14034,91263,0.0,53,/Applications/Microsoft
11.1,247,14034,91265,0.0,0,/Applications/Microsoft
11.1,247,14034,91266,0.2,27,/Applications/Microsoft
11.1,247,14034,91268,0.0,16,/Applications/Microsoft
11.1,247,14034,91270,0.0,9,/Applications/Microsoft
11.1,247,14034,91271,0.0,74,/Applications/Microsoft
11.1,247,14034,91272,0.0,11,/Applications/Microsoft
11.1,247,14034,91279,0.5,292,/Applications/Microsoft
11.1,247,14034,91280,42.9,176,/Applications/Microsoft
11.1,247,14034,91295,0.0,6,/Applications/Microsoft
11.1,247,14034,91296,0.0,7,/Applications/Microsoft
11.1,247,14034,91305,0.0,9,/Applications/Microsoft
11.1,247,14034,91318,0.0,12,/Applications/Microsoft
11.1,247,14034,96687,0.3,3534,/Applications/Ollama.app/Contents/Resources/llama-server
11.1,247,14034,98129,0.3,577,/Applications/Ollama.app/Contents/Resources/llama-server
